"PC1" "PC2" "PC3" "PC4" "PC5"
"26" 1.69829591157312 1.05472359038727 -1.75069118366129 0.355820158701782 -1.75428202622291
"27" -2.36288481521574 -1.90770897659907 -1.03060639133959 -0.196721595032763 0.0186768156459803
"28" -3.92562402291444 -5.66380782433723 -1.93808683533392 -0.737936687829459 0.330568569349577
"29" 4.07096509554446 0.0731272398893337 -1.72941916266414 -0.486600373469197 0.0557878358535518
"30" 0.534700413650808 -0.329325011606501 0.170531414925836 -1.18137693623696 0.117528531432071
"31" 2.37571887690001 1.22594846020521 1.32550830281152 -1.11386547552581 -2.27196101988564
"32" -2.05017105249611 1.18734588716437 -0.656150888118969 -0.16288499086756 1.57669275225935
"33" -0.730604014282633 1.88882568523679 -0.836843734231802 0.242559824134431 -1.12431095936352
"34" 2.26639440209922 0.999868936233782 0.316755833818608 -0.519869320011921 0.898359887397764
"35" 3.72158540058299 -0.0109557054385879 -1.79303965717672 0.407495931337038 0.444105116221348
"36" 1.41911000218459 -2.20675219999517 2.80341640543199 -0.100800894071741 0.00935825751029502
"37" 3.01776461385419 1.65333097633937 0.592766816947671 0.335146922938176 -0.659157697404329
"38" 1.39844169066399 1.21927053896324 1.00501640981779 -0.662945440359714 -0.432312795058405
"39" -0.199150531237209 -0.49284090433268 -0.282289622436471 1.45383077344745 1.630310168268
"40" 2.06525917180508 0.0481900980333267 2.20906361752037 -0.638827177914741 0.582796046325718
"41" 3.00410015106727 -0.933161100012244 0.525238258707313 0.183302983625387 -0.266698722131084
"42" -0.0164581307672423 1.39623273998918 0.254122180393893 1.36098619940001 -1.04798423048099
"43" -0.965539333016248 2.09901950061513 2.31888137494367 0.883448867021591 0.846933826478114
"44" 3.31827017487306 1.19193356064622 -1.04424666847568 -0.861830632694965 0.441106434656142
"45" 1.46442186420929 0.286482712027398 1.85370038619972 -0.571473689301312 1.50573933303188
"46" -1.06681100794574 3.56743917845982 1.56488837770842 0.188159714081034 1.36878904266248
"47" 1.08622789180952 2.16738654553511 -1.77175585248365 0.764736122062506 0.209279029369675
"48" 2.32504666609295 0.195724159454125 0.152370964606868 0.566773072089258 -0.780942830482521
"49" -2.3979564811243 2.13001341358034 3.14586909182949 -1.24430426008829 -1.65537856215902
"50" 3.94941470110243 -0.12656701274378 -0.405768602608373 0.175816802206789 0.328328403069161
"51" 6.20417484058397 -0.661225833268241 -0.800720727152587 -0.019877456129501 -0.521901568153075
"52" 4.83383142342093 1.21781636109673 -2.11037972351706 0.547214492562972 0.043544657470992
"53" 1.28467538167456 -0.561623427501954 0.297005812187445 0.759771092525686 -0.240109687601769
"54" -3.86806792692843 1.4516222464553 1.04619134470917 0.324383754979858 1.20291270738384
"55" -3.22499445312772 2.96424653038706 0.398676034725011 0.687830216087656 0.857934638546398
"56" 3.21717994323988 1.24238690098202 -1.34245353468524 -1.46671651079698 -0.12185177092538
"57" -1.39182452652434 2.81495531621004 0.470223533257645 1.19191966704619 0.124717097449311
"58" -0.112786836572393 0.211987827370645 1.11577461766137 -1.12993548724334 -0.849563766665313
"59" 2.73420662662144 2.40913981715361 -1.36935584692507 2.17990454543889 -0.171071874037383
"60" -2.2543401097592 -1.46513453728335 4.6689428880057 2.81723449187213 -0.989565043543546
"61" 0.0277164562968796 1.86893420254326 -0.138018016638702 0.682207717446312 0.297708623097287
"62" -0.839070618718815 0.42539508456621 1.08921597959696 -0.347717750258808 0.404967516098447
"63" 0.0362397679372051 1.88487565399461 -0.67711516785215 -0.0351134434694296 0.828527169992902
"64" 4.32685636467962 -0.426181092049306 0.1084094025131 0.162878667635582 0.61952498618229
"65" 2.7533695519213 1.90845061022671 -1.56156934133447 1.32569236642177 0.600329852932328
"66" -0.932872200127225 2.82343351716587 0.120796475391497 1.76445223769358 0.918134100397931
"67" -0.695384707881034 0.807680292604619 1.35563704649297 -1.69280195055437 -1.97335099395839
"68" -2.00173059744987 -1.83183579492033 0.764756754873128 0.76923824923328 1.73529928363535
"69" -6.85632536227826 2.28524534047084 -0.408197351574977 0.828877390728545 1.77247665171506
"70" 1.56766383467957 0.697932282471962 -1.7549529398375 1.98978614304643 1.01357670804532
"71" -1.38640178272815 0.659857614197386 1.2462598120043 0.876550432346017 0.903744593064303
"72" -6.50815332842571 3.29035394642801 1.04621482001121 2.22076834585759 2.1318548828655
"73" 0.346417519068972 2.79449956149886 1.60028837900299 0.178827641233667 1.06962594699977
"74" 2.277843904402 -0.821929138524108 -0.0160712245151495 0.648565251613379 -1.50692992639002
"75" -3.50099442489208 0.48311354178824 0.31692852826674 1.45868783549077 0.395189746521992
"76" 3.66034442227653 0.21419703118382 -1.63752488775239 -0.0382334052264523 0.796996453752117
"77" -3.54870298769741 2.25445288724087 -0.64435386117076 -1.04793775619378 -0.634883185051462
"78" 0.819980024880608 1.1013551344212 -0.56195113613665 0.900474911124304 1.01231462076138
"79" -1.8212302615217 2.69430883625008 1.55636336037567 -0.739791306341897 -0.694950342417209
"80" 2.28283198430669 2.24337338832356 1.21334217789645 0.534688523415238 -2.39626116172018
"81" -0.805503755698901 0.354107540168365 0.961979894145497 0.333286540239162 0.713832776905199
