"mu[1]" "mu[2]" "mu[3]"
"1" 0.731747088254911 4.58185921468039 11.5553984493442
"2" 0.713948818814172 4.60808965384678 11.5324329400949
"3" 0.657520808293444 4.89170847297399 16.1986551003028
"4" 0.677284363573933 5.47705235202665 15.869209796114
"5" 1.06659463623568 4.61406115245406 11.7008348474014
"6" 0.548373187270624 5.20849910078029 14.3021954550858
"7" 1.03206322197857 3.61923148779435 9.92015718173747
"8" 0.709733394702702 6.12788142588907 15.6653397049556
"9" 0.702877567079042 4.13789969041879 10.8653433407605
"10" 0.907277086182074 5.10955490236319 14.3193594751583
"11" 1.02917333362443 4.60883038502308 10.2431173117712
"12" 0.680289878126152 4.86418768345461 12.1657129899564
"13" 0.699892055392737 4.08583206415438 12.331079643427
"14" 0.901698395800016 5.90338780083302 14.9444112549382
"15" 0.860984295600285 5.95779615050505 12.6334499255193
"16" 0.590286077252757 3.73127461898284 12.1001651713739
"17" 0.481432781225595 3.62071483184796 9.43532875582648
"18" 0.715686270330587 3.80555424943316 8.63479720307489
"19" 0.689282419613047 5.15823239363099 14.4969845830082
"20" 0.936334832590941 5.1811062160922 10.7466007748211
"21" 1.05605550937623 5.7215187016277 9.57306721415632
"22" 0.917935172185068 5.96964655465125 10.0451039607287
"23" 0.995181003944001 4.72527344018366 10.3514558548344
"24" 0.746350832462255 4.96250346461897 11.109375922068
"25" 1.10370640060474 5.51415535778083 15.9385681757615
"26" 0.703677584968517 5.15318778207028 11.9462919669704
"27" 0.850194865147891 5.11258280482154 16.0892670260732
"28" 0.690587056638153 4.63352189810248 10.3620752777601
"29" 0.593292284433283 5.07101400677334 14.7223633119187
"30" 0.890099664707448 3.38100823321835 8.10205496557066
"31" 1.03093915001083 5.18395017295401 8.15959352420552
"32" 1.22196797952229 3.9062966486355 8.14359924464196
"33" 0.848852147891708 4.75580552368035 10.335220648084
"34" 0.816953671075595 5.1736467278309 14.4976624959705
"35" 0.694081091876219 4.93551044819756 12.6133026502663
"36" 0.82980400225102 5.59303004203917 17.9304795025806
"37" 0.747268942116996 4.49669162718031 9.37557822254599
"38" 0.680062613527351 4.30530675422808 10.0168372714989
"39" 0.575535047691503 4.41567621530489 9.82046667134728
"40" 1.09393692176439 4.71560881351408 10.4708506105102
"41" 0.955042229390409 4.61055026950929 10.5628694749908
"42" 1.0030148157936 5.94854598293476 11.3643485004181
"43" 0.956490757697949 5.46254476843538 8.71871870073723
"44" 0.576678251238614 4.4459841144687 8.93717261208787
"45" 0.727130273725433 3.4914176541532 11.1127691485859
"46" 0.703495414961373 5.27468755384441 10.1319545282532
"47" 0.791799658591417 5.11428481549461 14.2327017772577
"48" 0.799153679559859 4.49546454883511 8.94961873819618
"49" 0.611234976628458 5.08714828597536 16.2141197925738
"50" 0.789988910456036 4.19814241276524 10.5520076918198
"51" 0.825718165572876 4.97470348632814 11.5498426616949
"52" 0.55007448361319 4.11453255953813 9.97357439484297
"53" 0.431564445651852 3.84102872259739 14.1541887875513
"54" 0.77660532246891 4.11368514703444 9.27494097569534
"55" 0.676952700750813 2.88349958472938 10.0601301949595
"56" 0.868700505382603 5.9425036068587 10.1888938688848
"57" 1.20163371853692 3.84945129480213 6.67560150174334
"58" 1.13309665678774 3.85401387518384 6.46957636264552
"59" 0.81644042533094 3.58494632708991 6.84352459977458
"60" 0.791243019201124 4.78048123708609 14.5253908055487
"61" 0.892360078762642 5.14018646428868 11.3426945815759
"62" 1.08501804362143 4.0367838835711 9.65197787793798
"63" 0.574462342072367 4.51328218194558 12.1925984339192
"64" 1.03252273755184 4.32172710500927 12.786521397472
"65" 0.87826875133804 4.59180684550072 15.8309517062466
"66" 0.680155107317922 4.85212841221374 10.5256099310809
"67" 0.684788844893498 5.12516256286395 13.5064591259283
"68" 1.25110938327689 5.95657789927672 13.8720511775008
"69" 0.748957969799144 4.50853448230518 11.2900938587962
"70" 1.06211465826139 5.33491524678866 13.4016297791758
"71" 0.996159988866613 4.39909551691187 17.6379061785497
"72" 0.946898101424192 6.22348738972318 13.5445150728808
"73" 0.727040963579995 4.07924304955102 14.2859093017889
"74" 0.617882691248574 4.88457975687523 10.7914065088154
"75" 0.641124414688168 3.88582371047564 13.2062258540751
"76" 0.740032975669693 5.2355767803924 11.1310370653259
"77" 0.604463005704283 5.05362910230648 11.0976427771707
"78" 1.35736720536829 4.94349195860195 13.5532413562585
"79" 0.462789409674239 3.77309662719856 9.99073655799517
"80" 0.649740073417802 4.78637687838287 13.7196857885457
"81" 0.81563999319168 3.97600775782497 9.87795038457115
"82" 0.56918207771512 3.83619201651855 14.3942202967754
"83" 0.745810152801999 4.24672384556357 11.1937735753346
"84" 0.585321839510187 3.55610974611113 11.6942631968628
"85" 0.507409219589472 3.63406440449064 9.94289608162773
"86" 0.790859889419653 3.96024225493806 9.82955256082589
"87" 0.944520945694334 5.34606193950957 12.3784262810666
"88" 0.837596363190005 4.47649000927031 14.8916948405447
"89" 0.794182945417582 5.49041936343597 12.6036383866839
"90" 0.73857008019414 3.54353078290394 12.2683005638861
"91" 0.729281905235166 5.50336113666412 11.7298295224748
"92" 0.938381185071328 4.77750726888368 10.8780170168301
"93" 0.66295059187515 4.47083916102651 13.0519426202498
"94" 0.937452746139143 4.57486401520032 11.5067717150611
"95" 0.874455580311735 5.71819030260259 11.7431047312114
"96" 0.392073258961536 2.99286002824235 9.75915324608771
"97" 0.608837617228223 5.05587859708313 14.9016098979201
"98" 0.692753143508951 4.94580537502514 10.943027976425
"99" 0.808992597044097 4.83607188692424 14.0302061016687
"100" 1.06811365692761 5.14320520414784 15.6632302918978
"101" 0.761326142380206 2.6162199869218 7.91327754255455
"102" 0.604396754884582 2.41534715108328 7.10108413951315
"103" 0.538945910362173 5.19716164183928 17.204890907229
"104" 0.921891946283692 4.04305810721556 8.62852249624483
"105" 0.566424670516904 4.52639121685302 10.4298008420962
"106" 0.625935955742913 3.26560673013241 10.6842518704127
"107" 0.932095130274534 4.96171217880312 10.8202925521867
"108" 0.966712241586546 4.86516155526528 12.2326344000443
"109" 0.644052578995706 4.43729136639894 11.9406384595771
"110" 0.825646804520108 5.32835159309198 14.7772511421878
"111" 0.759031984305923 4.98388963122317 13.2370811161385
"112" 0.666804562274358 4.83558881136773 14.3686403244851
"113" 0.879254191900074 4.50093781500295 9.7905141569438
"114" 0.832308092137846 5.0499725198937 15.6371388669125
"115" 0.671601203396207 3.76402668513336 9.13634632265996
"116" 0.710660906849465 4.97401381855403 15.2298197192442
"117" 0.993125728927457 5.82199382534053 13.6866733924078
"118" 0.5146653498721 3.43939530591071 10.2450295509678
"119" 0.525809647951785 4.34008551971712 10.8804509920198
"120" 0.991636944256568 5.34402070782741 15.1796631154396
"121" 0.590901448144653 3.77133490081323 9.96659192614673
"122" 0.987053061410293 5.54665309907786 13.6395940620074
"123" 0.646834172935655 4.64235600694682 13.5104977249901
"124" 1.02272538483089 5.08344539674632 12.2648797106209
"125" 0.774970731857748 5.37027387459631 14.0961600473293
"126" 0.969858910757962 4.84820970978772 11.9544292282562
"127" 0.612531406659133 4.48410440157311 12.4149608600518
"128" 0.501926686349011 3.7010113285303 10.4007523540676
"129" 0.439056077279877 3.25568822980905 9.87294092843003
"130" 0.772305464732006 4.36076238692783 8.86238203486798
"131" 0.722011776235985 3.97814776443622 9.46754723944444
"132" 0.445315174161716 3.97185403486761 11.0113625496081
"133" 0.880076824797358 3.92869811383426 13.1914044066315
"134" 1.04609098617237 4.04377726820994 10.8916719949354
"135" 0.531424413478851 3.25036652697503 7.34293439829685
"136" 0.549903238666539 2.55463044963904 9.20102155778452
"137" 0.140345857317034 2.68185180641626 11.1970987763115
"138" 0.281582603970935 3.93115120875817 8.25666017781785
"139" 0.238956754148426 2.97816768565769 10.9012476395222
"140" 0.34976207957598 3.40602539226574 10.3720084352999
"141" 0.43799790146414 2.86281914525954 10.7479633950838
"142" 0.318836075169516 2.95524865421762 10.5136723078453
"143" 0.611110050540805 4.10235342020061 9.70200753758094
"144" 1.19074924886106 5.96788732155891 14.8494116845215
"145" 0.751769465795688 6.53171403513977 16.3576275876983
"146" 0.6572787541622 5.85544251420088 15.5247768426397
"147" 0.594424740918812 4.34042468007819 14.2252023918726
"148" 0.894498355144702 4.60327276552893 13.0831297171572
"149" 0.714546861779049 4.66044425295911 10.233934295695
"150" 0.961486415262758 5.16794078874699 9.92070041249874
"151" 0.526536578404211 3.47474126993178 9.98825753358449
"152" 0.988814317178601 6.55721781115068 13.8696671365789
"153" 0.793253919870623 4.34122990965958 10.6192052135556
"154" 0.644554397370706 5.03470018572174 14.9825021456371
"155" 0.585727014101374 4.68715344711987 11.0734750063655
"156" 1.09702041922937 5.20523677470155 16.8105962205568
"157" 0.456972863663598 4.07302962962279 9.11026921658791
"158" 0.965886649835818 4.40512347278643 13.629163744346
"159" 0.831104401126903 4.53308451491577 13.1461090158378
"160" 0.945369089840614 5.60339250802022 12.6290234686661
"161" 0.639543409653505 4.34459311959278 13.5296652357214
"162" 0.803732022335894 4.16915943541855 12.2368375384895
"163" 0.582926295889713 4.29124395013623 9.38002767269644
"164" 0.849790470974436 4.96752209526947 8.32489429277386
"165" 0.918882133336119 5.65978044313598 9.10527716910005
"166" 1.05433260564331 5.67258594371463 9.63324429056772
"167" 0.663608796321044 3.94540561288332 13.4668980877786
"168" 1.07270329598267 4.99999911810768 11.1638717201144
"169" 0.386041793575913 3.38830303624402 10.9219027483367
"170" 1.10118441178229 1.41062342181588 6.25959206873223
"171" 0.54988468914944 0.785572078086856 6.34713458708401
"172" 1.03257080456318 1.33355726793541 6.65671402847437
"173" 0.694712510736685 1.46060035060455 6.59946418479712
"174" 0.92649919622884 1.3220613746643 7.02777080380351
"175" 0.857218399294405 1.50580602578406 7.09868590796038
"176" 0.594374583044632 0.839975917774549 6.01592043053187
"177" 1.14759341470502 1.42524070935563 7.38664035471603
"178" 1.18637928964494 1.37767683095121 6.99162320868621
"179" 0.84270211448129 1.70248107866022 6.3625858602614
"180" 0.855875993330148 1.67391587208029 7.66578642971545
"181" 0.561830389510845 1.73953737422234 7.87758953710913
"182" 0.84362004314361 2.53615303799956 8.29009284604471
"183" 0.598126429289398 2.23939571079372 8.35574567690915
"184" 0.531199503836657 2.10185582200596 8.54584023373498
"185" 0.563806167618489 5.16046481337088 9.96058786148589
"186" 1.37496116533871 3.79527932560328 10.4843125405358
"187" 0.618374598180641 5.1472226020229 13.4573895249354
"188" 0.721131841739489 4.19690162685728 10.9167947961057
"189" 0.726805698739838 5.42802102231182 11.6280128446318
"190" 0.567844586758302 4.66817923647763 14.0655381495272
"191" 0.97436783903905 4.1271710679411 10.7648467959197
"192" 0.642188838755467 4.25965126778439 14.255853878934
"193" 1.11867291662119 4.51978869089905 13.6603463304319
"194" 0.558497518989655 3.54349107100239 9.49766148469316
"195" 1.58009816114875 6.76544045646454 11.6844950986076
"196" 1.35049103479521 6.37368593177255 11.4336060795465
"197" 0.501039693298515 4.3213726250111 6.91068585173738
"198" 0.852827651465595 5.56239528936967 7.97243405647221
"199" 0.795771131228369 4.90268334630414 9.55247511139894
"200" 0.804524207218119 5.84912919473683 9.90555956334921
"201" 0.852136257928908 4.02285423078166 11.7298440807647
"202" 0.826919362940316 3.47117467307164 13.4451625158161
"203" 0.695372520940206 5.66494092265724 11.1855261723806
"204" 0.550685596270278 4.46662704619235 15.7316151724691
