"mu[1]" "mu[2]" "mu[3]" "mu[4]" "mu[5]"
"85" -5.57297960217526 -1.90683552191189 -0.53101208151225 1.68393724113178 7.0385022067076
"86" -5.00658845941221 -1.2977159482824 -0.952188847446399 2.36281709317184 7.34383447084356
"87" -5.04077365526677 -1.41535815114968 -1.01639482066931 3.20679257077154 7.80197533107257
"88" -1.91421764333839 -1.16489549221263 0.839297372112711 1.30096694360867 12.9735716778218
"89" -4.12122881672047 -0.892455760072204 1.05924239392195 1.18803068215362 7.62620447997572
"90" -3.13646644240639 -1.65013177024026 -0.125018004010407 1.16778378565527 6.91075604079275
"91" -3.20458020744605 -0.0123827362588287 0.681778345174296 2.83903832095007 9.16565318773272
"92" -5.08516535297793 -0.436231148003706 0.0791187287537974 1.39752509526833 9.2254076258446
"93" -2.54602782999565 -0.583768344524743 -0.053924882521838 1.30051743058004 6.36012484826116
"94" -4.52851021056099 -0.629806935682147 0.517385040310792 1.8338477559067 9.38287844584331
"95" -3.15615015040936 0.0588858254288827 0.816502921734282 1.47552601563023 9.53878850360979
"96" -3.2614199656235 -0.239977980377728 0.792800537970766 2.86202357774045 12.0606695975171
"97" -6.02566449380949 -1.38243637913521 -1.18712744676799 1.10911281550946 6.59266139549043
"98" -3.81574937880937 -0.554503043128698 -0.269550498311633 2.96813024783011 7.69167872637246
"99" -3.68104175573408 -0.0692002081672798 1.32862765669508 2.38105805622604 11.3425018159691
"100" -3.32344425590949 -2.51683218939174 -0.0725048450240191 1.37051567592379 7.53290880211898
"101" -2.33225827591759 -0.930489848533882 0.968850893561283 2.15968243111801 11.0780416202967
"102" -2.44350439533697 -1.07773292037449 0.115579249736513 1.30663116174013 9.94976315195888
"103" -3.67635305972688 -0.441695838158235 0.753158090001683 1.69707226376246 9.42836122206486
"104" -3.18731705329714 -1.16039870665997 1.77829357238 2.12447974211864 9.91482581735771
"105" -3.3897170522159 -0.109273282060337 1.8963888767358 2.17603866620941 9.09294537565425
"106" -3.74069678041427 -0.608039235475004 1.62644008681365 1.68412455897507 11.9639180809263
"107" -4.12113237687061 -0.145364695446216 1.52518356456904 1.65661514826288 9.6922504975166
"108" -3.81502421433112 -2.10384373009997 1.36065445071478 1.46688945521267 11.8205171817045
"109" -3.90809216149052 -0.999039062647718 0.31747720086726 6.65133224520819 12.3219574466499
"110" -3.6412018197849 -1.1174830220805 0.717802488334318 0.839912554461896 9.169926812829
"111" -5.22967209162616 -1.55501055308651 1.20650972081802 1.48046214986942 9.00614791544612
"112" -5.67094378163277 -0.925916098060323 1.25230157488383 1.49965913122298 9.20763889929145
"113" -4.55359433220812 -1.51216662647705 0.747452421908321 1.320072346522 8.94451103458136
"114" -2.33820950135109 -0.0810424117731912 1.01199798777847 1.13214490506674 8.70409006138698
"115" -3.07580076406764 0.828526914289669 1.97631539147134 2.09013310491321 9.6309796625691
"116" -2.84431520136345 0.0319352617995814 1.25214974714447 1.76733188892193 12.1333770842971
"117" -3.65255930029535 -1.01510495846875 1.739023588536 1.89087154629073 9.28821132599337
"118" -5.2499493543784 -1.55772949059818 0.546515269474459 2.1952412854589 11.2886490453658
"119" -5.97310961971422 -1.96154965404649 0.434754717760285 1.90090933031247 11.1080036346693
"120" -3.34292358458871 -1.71557528648509 -0.474272646793602 1.75770647138826 8.08830906258877
"121" -3.63987169346223 0.764249389942783 1.27633195122896 3.30016807220811 10.5068353310992
"122" -2.57359630145203 0.422770993466384 1.07324294249582 2.92774090703465 9.92840367351625
"123" -2.93322895291001 -0.55961950578495 0.0473162253992081 2.79805669451418 6.80001418070987
"124" -3.60400283896397 0.171483046483 0.652445865630345 2.48543552027718 7.23745728942521
"125" -2.20728963013096 0.376743964518345 0.591155076073315 2.70774786273601 10.1256390719832
"126" -3.25442444826584 -0.668867907850565 0.946717637491041 1.53222564959697 7.84102403107134
"127" -4.08742242191948 0.483233319095906 0.631233010143007 1.20590794374448 11.765528144814
"128" -3.69798496891139 0.405105473404513 0.516913397644037 1.02536080622902 10.0804304410638
"129" -3.51149020872446 -1.59793703407941 0.997091333283179 1.33754157345406 7.51272973140653
"130" -2.39711260677731 -1.24396782607766 -0.0121711047874926 0.469007096098409 6.87711380222667
"131" -4.51457624778354 0.00878483866391111 0.153021261121903 0.975161104565838 10.4020284347538
"132" -1.98487229999812 -1.80940197523518 -0.534050280155813 0.405950031118031 5.69410901730422
"133" -4.23454251715331 -0.140494014271725 0.710639756840966 5.29529189305274 7.79694970350659
"134" -3.54983038815595 -0.0747251371225879 0.845497061689521 5.76119972956678 8.25824419772584
"135" -5.01250410386735 -0.952591322236512 -0.072599234439602 5.62047468283218 10.0031338571249
"136" -5.27462601483512 -1.34441623330951 -0.675382419417191 5.00416166441384 9.47666072260817
"137" -3.82917852897778 -0.919522584684085 0.267608694373471 1.52500561031074 11.1162868279967
"138" -3.12042836693074 -0.294891457052117 0.511112463942681 2.8782107432867 9.09771125948957
"139" -2.91541207943639 -0.393144432861689 -0.0496433884831712 2.13598505329035 10.7194335061791
"140" -6.93921078309824 -2.58105327834919 0.567380820185522 3.17511814620903 8.96121078845894
"141" -5.06668357153317 -0.843594700311281 0.868957874710583 1.44427763873194 12.7844910023162
"142" -4.69708878077146 -1.71234938649764 0.307539001672369 4.23341909308838 8.42805819710811
"143" -3.53560931604276 -1.47214323066397 0.102093662233287 4.28052281055538 13.6144477361296
"144" -3.92638235589127 -1.52234778948404 0.55783861193861 0.875355079394539 7.10857149331065
"145" -3.55626820858674 -2.5433973537312 0.220276109290172 1.07658969713198 9.95826431963779
"146" -2.52302078449332 -0.581710746811878 0.961347796286079 3.72315912970869 11.7178055549984
"147" -5.79798560697331 -3.255333037777 0.606605605219009 0.720210749477073 8.01094276876651
"148" -5.19574027794253 -2.15497840142625 0.681558576901403 0.810685274092539 7.52413463772784
"149" -6.55132972099353 -1.45828926701709 1.05380959112353 1.38715786794049 8.10495785899878
"150" -6.95877176948767 -2.42135708451448 0.990273127764955 1.71414615678586 9.17023263727834
"151" -7.56612447825188 -2.72743734113951 -0.00277597436034682 0.616214676718569 7.62741022065836
"152" -7.56612447825188 -2.72743734113951 -0.00277597436034682 0.616214676718569 7.62741022065836
"153" -5.32728347396201 -0.645686536463573 0.240789144080217 2.83622600832149 10.8510414767559
"154" -5.98738114010897 -2.47175541418269 -0.333030677025916 1.32368435324937 7.02002993286471
"155" -4.46157105288009 -0.617030482730565 -0.211444054048356 2.64956677360748 11.5860284185966
"156" -4.41992039313968 -2.7825511813393 -0.289436666022725 1.37578318307917 6.85986539829279
"157" -2.64650507284993 0.504267492693201 1.03403864358425 2.19715276864543 12.7264620529878
"158" -2.16026502708923 1.35601945530596 1.63302623347306 3.25355404441399 12.9843196343526
"159" -3.50392071893839 -0.778763553975905 -0.286027183998062 0.906157083663797 11.899822683253
"160" -3.59685201611751 -1.89563839668974 -0.97951710464701 1.75239733120951 9.61243779233022
"161" -3.47265499785748 -0.916717550816187 -0.584001709508144 2.77015598370352 10.0531197019808
"162" -3.838863537814 -2.18395889943066 0.740763446393774 1.43076919424934 8.68159578798511
"163" -2.8312933585209 0.491691137364347 1.74946970656551 2.04260626766715 8.45109415757619
"164" -3.55485040878867 -1.2845091219442 1.6267363765701 2.11041964341056 13.1194483653647
"165" -3.94027822821517 -0.451732438544021 1.05390919101585 1.88438709495367 9.84349277012593
"166" -5.09941170252057 -2.73979897378473 0.484498097654557 0.815819268464785 7.24557586846524
"167" -5.09694800723639 -2.78210025213179 0.243166231722834 0.552539824871058 7.35494016929723
"168" -5.02627808688773 -0.881964814454679 0.798054008790214 3.26122313148067 13.2053139511262
"169" -4.35372685612733 -1.68111101014805 -0.142253721695328 2.19801468869852 8.73980871716256
"170" -3.49891216558213 -2.1032455362035 0.00744441049033195 3.06732263599137 10.1200081884888
"171" -3.00598132248419 -0.540806022320096 0.327901711228957 4.20592550977928 12.9977915819347
"172" -3.54988999353837 -2.92742229181448 -0.187432398001912 0.859565291742098 7.37135722833781
"173" -3.57523578056738 -1.0133477556674 -0.597633157204028 0.934342401283593 6.68889122570235
"174" -4.37319463424134 0.2474232386639 0.42622189575297 2.41137684752346 6.94290038462575
"175" -4.46981087694446 -0.23411439952784 2.896566169597 3.20560277644857 12.3535793238818
"176" -4.34062341134752 -0.958082176864057 -0.0255869954668648 2.80316454684765 10.6058261803413
"177" -2.60846866532019 -1.33959164433546 0.944177237692696 1.13600895992872 9.729362561221
"178" -2.89602375638716 -2.03981316895294 1.87016577476339 2.31512227035848 10.7769366979627
"179" -4.35128058470395 -0.761705699031474 -0.599748853279363 1.16031761567137 9.40817103289741
"180" -2.84838367798204 -0.116925933996985 0.147472946879941 1.38553199299902 9.90129257067105
"181" -3.09242792357816 0.368274501592872 0.453226949126754 0.979913997409004 8.26755497982102
"182" -2.87946466928257 -0.497108473270059 -0.20548607108188 0.736786162576035 9.30402590567344
"183" -3.51477699094803 0.724972921135867 0.870045346043298 1.43943404194565 7.95026845000469
"184" -4.93339597451019 -3.25258724615727 -0.14460789455914 2.88654366302385 11.7932061450239
"185" -5.70491564950039 -1.38122989277355 -0.964907579164658 1.67004961597333 8.69476110119526
"186" -3.64854542250067 0.329331077726543 0.675929957521741 1.98681862964024 8.54954089139418
"187" -5.15553218182229 -2.39950945377443 -0.390853799830705 2.28413533221419 10.5089479332201
"188" -4.67743164658191 -2.54635560004377 -0.387764472605654 2.36097264506389 9.8009964127202
"189" -4.37486279616284 -1.3201294612493 0.201977974782665 4.52471929814441 10.9214553476121
"190" -6.20201632419815 -2.17174204890448 0.773795295639085 1.34532326034222 13.2624820644423
"191" -4.28852473699641 -1.94561299761012 0.386856314860327 0.596672423530855 8.38506863620693
"192" -4.73266046911296 -1.6628530731273 0.43485789734952 0.989814509119111 7.41943724584402
"193" -5.04237259272807 -1.01441941924853 -0.187527883369933 2.55199866684341 9.90510693983064
"194" -4.41626600172843 -0.711919575350091 0.893045510850228 2.11650140339841 10.8380659704011
"195" -4.98643328297441 -1.10925028186855 0.588230608139496 2.27285817039171 8.7318081531312
"196" -4.49727869960943 -2.35946927970105 -0.388055346748272 4.19893877982694 11.0705186481541
"197" -4.29586246132055 -1.02330831255053 1.30548457480733 1.59517736530864 10.7012292913631
"198" -3.69342624704269 -0.685104892366488 1.46324335528008 2.51803490310197 9.53288522289089
"199" -2.70735572001467 -1.22444316598569 0.705223746484553 4.43420580903039 11.8597845122745
"200" -3.44867122370521 -2.65747841634568 0.828336885312853 1.0710857334265 8.0072560183934
"201" -2.5040388182613 -1.99286600078676 1.56099098807746 1.7126930275799 12.2330407745153
"202" -4.39027779869738 -0.333147368693084 1.45194837413943 1.6090307428521 9.6805585100554
"203" -2.58255314380554 -0.981948687632606 1.97912597976841 2.04008784051481 9.92750758026615
"204" -3.43231630399491 -0.276797755708508 1.4564112740141 1.47413986559774 12.3455801068877
"205" -3.61399564631402 -0.3863015358406 0.861102837608101 0.876333069432515 10.5839220107992
"206" -3.9247022195277 -1.18537373086013 1.21486255162944 1.22635982947347 10.0461067442753
"207" -4.74396152743969 -1.82658363399959 0.928755680373138 0.939185579060774 8.10020036117421
"208" -2.96125211262556 -1.68567472761275 0.623132876976801 0.671573227256163 10.0995763356343
"209" -4.96963443919566 -0.509910474354659 2.65281798672182 2.66327557931576 9.34731414750097
"210" -2.92993779070216 -0.246161110213257 1.83122203786766 1.83390290012555 11.2796130503783
"211" -3.56604117371551 -0.100603973039509 1.12085587363877 2.11562815034311 9.22111661500975
"212" -3.91778789221199 0.478918995240011 0.522431294953637 0.773984797934328 8.78264247780686
"213" -3.06548710129234 0.250803164047031 0.315024907845381 0.398685011675761 7.56810350368702
"214" -3.10056270473033 0.725034725380193 0.801357774391663 0.858042736831696 10.0586831517514
"215" -3.35475270467586 0.0467840791381331 0.678711663798459 0.843846321356069 9.84470696453973
"216" -3.47162542818045 -0.252094217245065 2.45779954909417 7.53060492274955 13.2116174714062
"217" -6.10692560409411 -2.82561770833633 -0.0611396620758455 1.12285445036454 7.44850043239582
"218" -6.00884086037008 -2.49026713228811 0.482624604454517 1.01121500109326 7.31763215785219
"219" -6.90047769727888 -1.4302240427068 1.77018443122087 2.1665299860493 9.94844450763939
"220" -6.61740721634162 -1.94332944474185 1.99444960983416 2.25862490876187 9.99733046825182
"221" -6.59420022184152 -1.5884017008553 1.71636938868328 2.10299993293308 10.5961508634496
"222" -6.960392234521 -1.65106259288692 1.61251636458574 2.55523240898974 12.9471541500991
"223" -6.83383556586744 -1.79994977920122 1.47315045574568 2.37570477907537 11.9342412192862
"224" -3.2677969218229 -1.67554527064645 -0.291632710709199 2.12396745868149 8.55401663196515
"225" -3.12233195146963 -1.49396699628403 1.38372042505901 1.59319063092422 12.6136821770942
"226" -4.16312264063406 -1.36896625804432 0.469834632804532 0.556397186821681 7.20101693575827
"227" -2.99855777066789 -1.73357686424498 2.54556043141054 2.71152681445408 10.8484336399285
"228" -5.78179369081658 -2.75565714630474 0.208360717874688 1.47353959490908 9.26222660247245
"229" -3.87699184437889 -0.867031115882337 -0.320440185784482 0.630280064940272 7.60368218969226
"230" -3.2962919607869 0.0594193902264579 1.03391794033 2.49031147188918 8.74494444196728
"231" -2.35926585282886 0.558530951429888 0.65244953191523 1.57234678374888 7.48375242371565
"232" -4.84082781931078 -0.595278019641194 -0.538760483725962 2.9315102150464 11.6908100338677
"233" -2.52370550220367 0.976692208241402 1.09527241432074 2.56907111924154 10.2354920300976
"234" -3.18541778884368 0.454044915853239 0.470664315394997 1.76203322889739 5.49383710514616
"235" -3.58175484986265 -0.384397119365029 -0.38167344942246 1.87650422170262 10.4930862438368
"236" -3.05897798055735 -0.213557004703292 -0.208362503438518 2.21077087068959 10.7976199878411
"237" -3.74645759289136 -1.21568290308419 -1.17217717222219 2.30281253138386 8.56025380354852
"238" -4.34445244512435 -0.321856245740729 -0.308707614382215 2.79724348932817 8.1463092336785
"239" -4.12721501268668 -1.25582174988736 -1.25154241805251 1.56424240088782 7.2822217867402
"240" -6.646641073976 -1.79810813272915 -1.77175491125549 0.533801088815285 7.32061027495192
"241" -3.55340680369689 -0.485895802849971 -0.474043460609087 1.26238725967349 8.01912058420084
"242" -2.71395266197689 -0.789342947097929 -0.749420342000938 0.69796391516781 7.93607086432597
"243" -6.01252387382837 -2.13309044898244 -1.99423825647696 1.84436699835494 9.80633829473857
"244" -3.40446739579309 -0.609476435254474 -0.511428888742807 0.474381216705494 6.39829578175443
"245" -3.97975765722889 -1.08931165494961 -0.788879394156652 0.704936055743877 6.05849254303077
"246" -2.59607599039773 -0.36511626170396 2.71445899886271 3.2397581152989 12.5212883617337
"247" -2.3198154790989 -1.55824119092655 0.306672800481116 2.94784402077348 8.83943818546771
"248" -3.14834220588048 -2.37765996392759 0.991867863334967 2.84728515055095 9.13272836745934
"249" -3.58149139067406 0.366376913870639 0.733569191173666 2.26672768626273 12.0178182864248
"250" -3.32156733045694 -0.0112796288479555 0.663740615939346 2.73464197874216 10.1098377132343
"251" -4.44514010924294 -1.69168558132117 0.202880788507268 0.669620825233844 8.15739056454332
"252" -3.55098511546509 -0.444579294192686 -0.0531025823021048 2.1074697181104 10.8615468025411
"253" -4.08699144255597 -1.92934925404217 0.960079269967973 1.61083621461118 8.7135771431915
"254" -3.78162157464595 -1.58883899109171 1.135058608756 1.70818391561991 10.0322171499448
"255" -3.455114000249 -1.23181246143188 -0.48108080566349 1.23786627226943 7.58044750009127
"256" -3.69024565409303 -0.837531322251584 0.0615536978553098 0.856280621946142 5.86504311456515
"257" -4.63814047901463 -1.61358637670475 -0.0720220265221603 1.1938589143321 9.86061842651838
"258" -4.93743247094401 -1.07970249340842 -0.847629782630106 1.24064447172508 10.5030238295115
"259" -4.57030226869091 -1.40304900152216 0.130209686331191 1.62659458554003 9.79418735305055
"260" -6.01755498274395 -0.980453110063011 0.232286169915781 4.05126597144664 8.86545526829044
"261" -5.03387145476163 -2.37623532732406 0.159428729594029 3.35387329013312 11.0503730658186
"262" -5.30853090610682 -1.79578386625877 -0.608183902495998 2.09391677874651 9.2565103547502
"263" -5.78161944123304 -2.3704567591299 1.07607460275894 3.73137486280495 11.8084179931409
"264" -5.59799971286595 -1.97036035713543 0.423097796499761 2.89275779327894 8.68763621007334
"265" -3.12187500861857 -1.11940968256284 1.61372386520558 2.18487337831252 10.78822252601
"266" -2.56761219533124 -1.00341853284336 0.742848368214247 4.035332483793 10.8524561166081
"267" -3.19115626237853 -1.20179269462749 1.22234834594751 2.52447713878556 10.8394689876396
"268" -3.18733415333169 -1.15700792252116 -0.675621544564883 1.35800090160027 10.5274958808803
"269" -2.70126048720208 -1.11335289971384 -0.638417647390645 1.94043478723648 10.6872023186081
"270" -2.3231773840211 -0.456928135784261 0.823036602557403 2.32856655086715 10.073476810085
"271" -3.49011027459152 -1.12014964313859 0.680228420359293 2.12974371756086 11.8315076364482
"272" -1.99371611051084 -0.816842263667159 2.31275925257305 3.79858459120237 9.21707780212735
"273" -2.70555267194303 0.464855545041821 2.14557586345561 2.80407314625329 8.37761618912097
"274" -3.90726665152657 -0.512512195584081 0.134284936807138 2.10204727526155 11.3318805440265
"275" -3.10584449961796 -0.464264084773067 0.165906583673228 2.66862590492938 13.0736259934581
"276" -3.34254405295077 -0.00900491938318826 0.571922763410144 3.80066321109462 9.84353869400718
"277" -3.97925842123658 -1.77691369876552 1.6294138075949 1.86058945016712 6.08313822600245
"278" -3.91902744255853 -2.425078680668 0.63886299434869 1.23393188232347 12.2538170160081
"279" -3.74104908202742 -1.89927590329899 1.23279454221569 1.89622683160784 13.2580774691117
"280" -2.60002760323496 -1.56701415780512 1.21312784610441 1.61108075338744 8.22313526804899
"281" -3.32185240151835 -2.04201205166618 0.931941746205168 1.51200630023486 7.94242603050209
"282" -3.07449564337323 -2.3787750364982 -0.290548780888155 3.0195239001851 8.68504577782299
"283" -2.83606256012662 -0.75904163430289 1.29013752393971 2.40400355000949 7.34372680365713
"284" -2.92370059726421 -1.06549786275705 0.797540461413508 2.58956924884297 8.14377846565518
"285" -2.89048240097113 -2.59460530978583 -1.29642182590295 1.91985438413835 8.28044993035521
"286" -2.12102799643837 -1.41676759397065 -0.131215550148967 1.27461986329424 10.827277228559
"287" -2.59025635452507 -2.36156722306799 0.90860005721575 2.65439806124281 12.3497912483773
"288" -3.0747750043876 -2.0240228507916 0.137459660940333 2.27569721289217 7.46281696120505
"289" -4.81738149374384 -0.946588023633981 -0.516376068631454 1.22397915395648 12.5017190722823
"290" -3.38405385733503 -0.74247761975119 0.16338412392132 2.26799066635143 8.59926959764511
"291" -3.28188793302688 -0.44756011862132 -0.148629202235986 2.67755839227566 10.366930012731
"292" -2.90369797664694 -0.736626693357231 -0.117927304572183 2.47116969871159 10.7067493188858
"293" -2.57011601592807 0.768969272733024 1.27444763229878 2.1330237247578 10.5359616437561
"294" -3.54448503852996 -1.31062974602664 1.12349309273374 2.47075182848485 9.95206845904732
"295" -3.96606785560322 -0.966972174504915 1.17786923281053 1.99446589627723 9.83445678965838
"296" -3.73214408507151 -1.30822128001459 1.29415330122554 2.11903856152575 10.4602141601903
"297" -4.50248516117937 -1.31293649058205 1.24879354513779 1.7389644532488 12.2193857287153
"298" -6.85676154644282 -2.33682168636577 -1.09518049150732 2.27970067482083 8.81919419643562
"299" -4.87318570568125 -0.618019735515908 -0.0472757301496322 2.00197305763086 9.04310059477688
"300" -2.76020267570899 -2.13084672858799 -0.998396296361163 2.08297442892066 12.3550965041059
"301" -4.29027101453445 -0.924213486898448 0.956014172177009 2.62773121865569 8.90423137213722
"302" -2.48137114902096 -2.15462375876608 1.14026997588473 2.36399073415226 11.5863882628378
"303" -2.80141999391522 -1.39543802874457 1.05841898515639 2.07820544955452 10.4109908936922
"304" -5.150672536507 -1.00782342691629 1.26837778877681 3.41346128789913 9.22371288773458
"305" -4.2053782957444 -1.56034574399062 -0.805779929559321 2.85643347891086 11.2956620353227
"306" -3.62885213133405 -0.882237592618146 -0.589124860945326 1.79607021822558 9.76742173984173
"307" -3.64068037241964 -0.992163138591811 -0.82359129657797 2.48993775330549 11.7685987457145
"308" -3.99717286961639 -1.89890977042276 0.804401889862145 1.12465547044412 8.50938214045314
