"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"1" 11.4658338574364 11.7829526021833 11.8981878657609 11.6784399034478 12.6791964021122 10.6237634004843 10.7144177687525 10.3951303568853 11.8350089641393 11.4772982873271 10.5840559508892 10.7493558201137 11.1774527286821 12.2258752728264 10.1581297709097 10.7188523658203 10.9681982895286 11.1272629841582 11.2036792146026 9.73506890091116 10.3734911817819 11.0202671451597 10.807705703176 11.5028751291167 12.1117619660589 12.5602444592508 10.4573726657626 8.16905314992734 8.38022733634308 9.08930204359913
"2" 11.0943751173134 11.1816397550363 11.3120325225908 11.1718426157913 11.805595078933 9.90348755253613 9.85744361403472 9.77565418102624 10.9419959171345 10.7493558201137 10.9205281875104 10.2435248553218 10.6873890963645 10.6964800680658 10.1064283965328 10.6782147200885 10.9987609399387 11.1830315437091 11.2437379751546 10.3287552879405 10.1306231251199 10.7363966754712 10.3577428248137 10.4222813459513 11.1704351560235 11.9953516142145 10.3189029914975 8.20794694104862 8.59415423255237 9.29651806821724
"3" 11.2384886192685 11.3156932954405 11.3504065354725 11.5991031612113 12.2404740722475 9.92329017983231 9.98044859367226 10.4399809230507 11.468973577441 10.3889953683178 11.0054276312969 10.0604913013458 10.6164373603923 11.1871953248809 10.2219412836547 10.8704713987258 11.206400304717 11.4876076569859 11.5711943730942 9.85219425814858 9.98506753952855 10.8056793600308 10.4252531163405 10.9313196591432 11.5327280922664 12.1909590077201 10.4458118433615 8.29903718161307 8.67590488257106 9.64859530290734
"4" 11.47210347045 11.5991031612113 11.6613454700885 11.3782505616436 12.4252081754468 10.2506170836313 9.99879773234045 9.98966524877718 12.0015054797889 11.0974100210086 11.5991031612113 10.1145585226161 10.7872550927047 10.7954855918412 9.70503661381229 10.1266311038503 10.4133126759685 10.1619982476876 10.1658518170036 9.01188943325234 9.24956108512946 10.3672215687683 10.5320962119585 10.8434948110276 11.2567420595778 11.5129254649702 10.1185989321531 8.1886891244442 8.46800294722547 8.68946441235669
"5" 10.7726866768764 10.9241382997345 11.0524760485293 11.6699292137799 12.2548628096996 9.35876037709446 9.40919123072135 9.46498259034976 10.7705880402195 9.68034400122192 9.79255599182885 8.38022733634308 9.53964411911878 10.0690019910137 8.87626525995469 9.51782507172414 9.51044496442652 9.62245002280302 9.71111565988867 8.64822145382264 7.99631723179675 9.32366905728319 8.50309426703674 9.35010231435134 9.94270826568941 10.5532051751687 8.34759040703006 7.79152281915073 8.1969879272589 8.52118521268578
"6" 11.5327280922664 11.8913619006905 11.9953516142145 11.5617156291397 12.8076526325646 10.4631033404715 9.57498348556409 10.2291876921754 11.580584113444 10.4399809230507 10.864751650053 9.82010594359708 9.97580821411575 10.7385682289847 9.45720044990771 10.2853427950052 10.6828124293371 10.8780471925343 10.821776287073 9.17988116449147 9.40919123072135 10.3577428248137 9.70503661381229 10.2506170836313 10.9852927228879 11.5711943730942 10.1345992734995 8.35702443926342 8.74989095553526 9.81465633882951
"7" 11.275936506834 11.4845259904485 11.6613454700885 11.1447561416058 12.3800259526536 10.0604913013458 9.5324238711453 10.3797217315325 11.4783340202006 11.0974100210086 11.4552963521336 10.3513733765282 10.8395809117065 11.1198828768606 10.7747809184795 11.3468708806401 11.7675676833438 12.1117619660589 12.1335019526953 10.2887499533268 10.4857031723888 11.2384886192685 10.6454248972655 11.0445205570882 11.4865814896306 12.618182296357 10.7363966754712 8.74830491237962 9.02038978801774 10.1023384112813
"8" 11.0251651141352 11.1676142796818 11.2644641056717 11.4119995463803 11.9381932003746 9.70503661381229 9.48797210857446 9.75266466280154 11.1109542461163 10.2784934531596 10.4163111789648 10.2072890068678 10.3189029914975 10.5916221912725 10.1226230824528 10.725467604939 11.1774527286821 11.2997322445092 11.3108092808481 9.46498259034976 10.0899671194787 10.8704713987258 10.4912742174382 10.7407350770698 11.4208101760624 12.0257490913989 10.5023240536248 8.43598313599069 8.84649693855884 9.69276652122048
"9" 11.2885311317544 11.6351430976945 11.8277362048103 11.4658338574364 12.6410965558799 9.9134378833893 9.71715797434464 9.78695373628018 11.390757830996 11.2554492345755 11.5521461781235 10.1886664947698 10.6851033810837 11.1591035900139 9.53964411911878 10.3022636724935 10.7363966754712 10.8818136753297 10.864751650053 9.9281801651265 9.5324238711453 10.8157702630127 10.6041067479348 11.1927202008129 11.5617156291397 11.9953516142145 9.78131991856192 8.17470288246946 8.50512061018197 9.38429367909962
"10" 11.4762614805986 11.7117763237154 11.7829526021833 10.9004361874277 12.0895388292742 10.6642933815699 9.47270463644367 10.6358554462494 11.8913619006905 10.5078035193895 10.6213273456864 9.48797210857446 9.99424191580459 10.8473934514433 9.23014299927236 10.0432494949113 10.4688013615862 10.4857031723888 10.5687495296065 9.24956108512946 9.10719961305667 10.0562086395538 9.45720044990771 10.0562086395538 10.7144177687525 11.4306302222434 9.5324238711453 8.07090608878782 8.52912176228151 9.15904707758863
"11" 11.6172854802945 11.6613454700885 11.7035458245789 10.4688013615862 11.9316357998284 9.70503661381229 9.32366905728319 9.98966524877718 11.1647854234813 10.7705880402195 10.6805162170768 10.4516089610458 10.6596095322575 10.6213273456864 9.9475044379529 10.3287552879405 10.5966347330961 10.8628377738707 10.9096189884101 8.85366542803745 9.28730141311231 10.2611619968079 10.4042628404486 10.6115233455898 11.0054276312969 11.6082356447746 10.0941079121448 8.28652137368124 8.70946507906336 9.15904707758863
"12" 11.6262541502772 11.7360690162844 11.8204101647182 11.5711943730942 12.4722756863048 9.60238245975221 9.65502619323763 10.494048144321 11.7280368445872 10.9987609399387 11.206400304717 10.2255710517052 10.5610075554529 10.9437642641913 9.7981270368783 10.2750511089686 10.5891064666753 10.9647440546605 11.1774527286821 10.1064283965328 9.76422548520262 10.6406516185128 10.0732303271232 10.5050675395706 11.2279065099379 11.9953516142145 10.312280450737 8.39389497507174 8.70946507906336 9.20833836930551
"13" 10.4968143978139 10.751499443657 10.9241382997345 11.1591035900139 11.9703503120091 9.60238245975221 9.47270463644367 10.1658518170036 11.0267924537946 10.5078035193895 10.7032444681543 10.268130666124 10.5294259834026 11.1718426157913 9.99424191580459 10.5453414387085 10.9954108530534 11.0619398415603 11.0974100210086 9.7981270368783 9.70503661381229 10.797532675463 11.0587951848808 11.0413205543575 11.6082356447746 12.3673407931263 9.9281801651265 8.1605182474775 8.62515033292133 9.5468126085974
"14" 11.3241833403734 11.4947614943426 11.5327280922664 11.3975146134589 12.3758154201173 10.0604913013458 9.56099724358935 10.4252531163405 11.6351430976945 10.7385682289847 10.7144177687525 10.3920675673548 10.6666271049161 11.3632646904158 10.4193007178132 11.1228414589004 11.3850920934603 11.5898865061064 11.6952470217642 10.5078035193895 10.1811192891344 11.1619485421461 10.8197782844103 11.1345890242503 11.8350089641393 12.563747089802 10.8197782844103 8.68440111040014 9.16951837745593 9.61580548008435
"15" 11.1490820315529 11.3713619006484 11.4679280990395 11.4552963521336 12.0782392740203 9.85219425814858 9.51044496442652 10.1886664947698 10.907789161733 10.6334487062188 10.7188523658203 10.2853427950052 10.6851033810837 11.0556406081323 9.71111565988867 10.4042628404486 10.8197782844103 11.3850920934603 11.4284563083438 9.80366721725392 9.72913416539135 10.2887499533268 10.2611619968079 10.6501755000241 11.146200185178 12.0076217068063 10.1105017219205 8.24012129807647 8.85366542803745 9.85219425814858
"16" 11.2118203721863 11.5991031612113 11.7280368445872 11.1940966635216 12.4722756863048 10.3545631718963 9.76422548520262 10.1345992734995 11.1375044782104 11.1184002969004 11.3805362769245 10.5078035193895 10.9205281875104 11.1774527286821 9.90348755253613 10.4341158035983 10.6334487062188 10.6596095322575 10.6851033810837 8.98092720764838 9.76995615991161 10.2576593662567 10.6454248972655 10.6115233455898 11.2450460198146 11.7440371859336 10.3254819625955 8.31630024903685 8.81581520390635 9.17678358844734
"17" 10.9733573723386 11.3445068133453 11.4371237515539 10.6942150614349 11.7117763237154 9.35010231435134 8.95673761317726 10.5764320257786 11.2252433925184 9.26860928010016 9.77565418102624 9.75846178048587 9.58190392840867 10.7726866768764 9.61580548008435 10.2255710517052 10.4516089610458 10.5186731916264 10.5505907945947 8.51117511909067 9.32366905728319 10.1658518170036 9.43348392329039 9.87816974455184 10.5966347330961 11.2104681069363 9.52515111181622 7.88231491898027 8.38022733634308 9.37585481045376
"18" 11.1519555967486 11.4478534682265 11.5991031612113 11.6526874073454 12.4292161968444 10.4857031723888 9.05134464048573 10.2819239882564 11.2835123006424 9.30565055178051 9.40096073158483 9.06647000155648 9.02401079378469 10.5078035193895 8.9884460400624 9.48797210857446 9.79255599182885 9.82010594359708 9.83627880284268 6.10924758276437 8.61974977974133 9.11602969250494 8.67931204089267 8.62694405537536 9.41735454136051 10.2219412836547 9.51044496442652 8.52317526309379 8.59415423255237 8.61794309451638
"19" 11.0572191404253 11.2515607008358 11.3046705261498 11.1316650455589 12.1807548375459 9.7981270368783 9.19013766465866 10.6873890963645 11.5711943730942 10.2109722522841 10.4399809230507 9.93304635477767 10.1924188443883 11.1064598565285 9.88837391472608 10.1581297709097 10.4631033404715 10.315597203363 10.3449630981673 8.68946441235669 9.18502256399189 10.0941079121448 10.4516089610458 10.315597203363 10.7276629955025 11.2104681069363 10.1542462708833 8.19422930481982 8.6429443967218 8.86361575889062
